Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2576","Palmkernel Oil","2018","2018","kg","0.26","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2014","2014","kg","0.91","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2015","2015","kg","0.73","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2016","2016","kg","0.87","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2017","2017","kg","0.91","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2577","Palm Oil","2018","2018","kg","0.88","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2014","2014","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2015","2015","kg","0.06","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2016","2016","kg","0.08","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2017","2017","kg","0.06","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2578","Coconut Oil","2018","2018","kg","0.07","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2014","2014","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2015","2015","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2017","2017","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2579","Sesameseed Oil","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2014","2014","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2015","2015","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2016","2016","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2017","2017","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2580","Olive Oil","2018","2018","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2014","2014","kg","1.33","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2015","2015","kg","1.33","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2016","2016","kg","1.32","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2017","2017","kg","1.26","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2582","Maize Germ Oil","2018","2018","kg","1.3","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2014","2014","kg","0.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2015","2015","kg","0.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2016","2016","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2017","2017","kg","0.18","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2586","Oilcrops Oil, Other","2018","2018","kg","0.17","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2014","2014","kg","8.58","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2015","2015","kg","9.27","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2016","2016","kg","9.68","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2017","2017","kg","9.98","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2601","Tomatoes and products","2018","2018","kg","8.12","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2014","2014","kg","8.42","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2015","2015","kg","9.33","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2016","2016","kg","8.75","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2017","2017","kg","9.12","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2602","Onions","2018","2018","kg","9.12","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2014","2014","kg","22.84","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2015","2015","kg","24.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2016","2016","kg","21.31","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2017","2017","kg","21.68","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2605","Vegetables, Other","2018","2018","kg","21.37","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2014","2014","kg","7.3","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2015","2015","kg","6.64","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2016","2016","kg","3.62","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2017","2017","kg","3.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2611","Oranges, Mandarines","2018","2018","kg","4.88","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2014","2014","kg","0.09","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2015","2015","kg","0.11","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2016","2016","kg","0.03","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2017","2017","kg","0.1","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2612","Lemons, Limes and products","2018","2018","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2014","2014","kg","2.18","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2015","2015","kg","2.22","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2016","2016","kg","1.67","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2017","2017","kg","1.04","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2613","Grapefruit and products","2018","2018","kg","1.4","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2014","2014","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2015","2015","kg","0.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2016","2016","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2017","2017","kg","0.16","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2614","Citrus, Other","2018","2018","kg","0.22","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2014","2014","kg","6.93","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2015","2015","kg","6.73","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2016","2016","kg","5.61","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2017","2017","kg","6.52","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2615","Bananas","2018","2018","kg","8.42","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2014","2014","kg","1.59","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2015","2015","kg","0.9","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2016","2016","kg","0.32","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2017","2017","kg","0.12","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2616","Plantains","2018","2018","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2014","2014","kg","3.42","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2015","2015","kg","3.5","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2016","2016","kg","2.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2017","2017","kg","2.27","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2617","Apples and products","2018","2018","kg","2.15","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2014","2014","kg","1.13","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2015","2015","kg","0.99","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2016","2016","kg","0.9","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2017","2017","kg","0.99","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2618","Pineapples and products","2018","2018","kg","0.95","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2014","2014","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2015","2015","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2017","2017","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2619","Dates","2018","2018","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2014","2014","kg","1.76","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2015","2015","kg","2.23","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2016","2016","kg","1.64","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2017","2017","kg","2.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2620","Grapes and products (excl wine)","2018","2018","kg","0.74","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2014","2014","kg","7.37","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2015","2015","kg","6.66","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2016","2016","kg","6.45","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2017","2017","kg","5.11","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2625","Fruits, Other","2018","2018","kg","5.19","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2014","2014","kg","0.98","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2015","2015","kg","0.97","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2016","2016","kg","0.96","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2017","2017","kg","0.98","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2630","Coffee and products","2018","2018","kg","0.96","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2014","2014","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2015","2015","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2016","2016","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2017","2017","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2633","Cocoa Beans and products","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2014","2014","kg","0.42","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2015","2015","kg","0.41","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2016","2016","kg","0.4","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2017","2017","kg","0.41","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2635","Tea (including mate)","2018","2018","kg","0.38","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2014","2014","kg","0.03","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2015","2015","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2017","2017","kg","0.02","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2640","Pepper","2018","2018","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2014","2014","kg","0.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2015","2015","kg","0.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2016","2016","kg","0.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2017","2017","kg","0.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2641","Pimento","2018","2018","kg","0.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2014","2014","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2015","2015","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2016","2016","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2017","2017","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2642","Cloves","2018","2018","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2014","2014","kg","0.25","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2015","2015","kg","0.25","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2016","2016","kg","0.26","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2017","2017","kg","0.28","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2645","Spices, Other","2018","2018","kg","0.28","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2014","2014","kg","7.51","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2015","2015","kg","7.47","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2016","2016","kg","7.27","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2017","2017","kg","7.26","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2655","Wine","2018","2018","kg","7.39","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2014","2014","kg","56","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2015","2015","kg","55.84","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2016","2016","kg","55.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2017","2017","kg","54.77","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2656","Beer","2018","2018","kg","50.34","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2014","2014","kg","1.96","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2015","2015","kg","1.71","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2016","2016","kg","1.56","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2017","2017","kg","1.81","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2657","Beverages, Fermented","2018","2018","kg","1.85","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2014","2014","kg","5.52","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2015","2015","kg","5.46","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2016","2016","kg","4.98","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2017","2017","kg","5.14","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2658","Beverages, Alcoholic","2018","2018","kg","4.55","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2014","2014","kg","16.53","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2015","2015","kg","17.27","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2016","2016","kg","17.21","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2017","2017","kg","15.99","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2018","2018","kg","15.73","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2014","2014","kg","3.33","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2015","2015","kg","3.22","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2016","2016","kg","3.19","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2017","2017","kg","3.2","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2018","2018","kg","3.18","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2014","2014","kg","4.29","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2015","2015","kg","4.38","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2016","2016","kg","4.27","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2017","2017","kg","4.15","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2018","2018","kg","4.64","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2014","2014","kg","33.65","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","32.75","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","34.18","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","33.57","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","34.78","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2014","2014","kg","1.44","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2015","2015","kg","1.46","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2016","2016","kg","1.42","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2017","2017","kg","1.38","Fc","Calculated data"
"FBS","New Food Balances","5104","Southern Africa","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2018","2018","kg","1.41","Fc","Calculated data"
